Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
21,Northern America,1995,GDP in current prices (millions of US dollars),8249550.242,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2005,GDP in current prices (millions of US dollars),14216498.21,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2010,GDP in current prices (millions of US dollars),16617673.9,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2015,GDP in current prices (millions of US dollars),19789296.97,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2017,GDP in current prices (millions of US dollars),21178707.09,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2018,GDP in current prices (millions of US dollars),22302188.09,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1985,GDP per capita (US dollars),17671.9074,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1995,GDP per capita (US dollars),28017.083,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2005,GDP per capita (US dollars),43438.1984,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2010,GDP per capita (US dollars),48408.3614,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2015,GDP per capita (US dollars),55428.3143,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2017,GDP per capita (US dollars),58514.9993,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2018,GDP per capita (US dollars),61220.9479,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1985,GDP in constant 2010 prices (millions of US dollars),9103172.706,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1995,GDP in constant 2010 prices (millions of US dollars),12093185.34,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2005,GDP in constant 2010 prices (millions of US dollars),16945467.03,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2010,GDP in constant 2010 prices (millions of US dollars),17742296.34,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2015,GDP in constant 2010 prices (millions of US dollars),19789296.97,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2017,GDP in constant 2010 prices (millions of US dollars),20591116.69,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2018,GDP in constant 2010 prices (millions of US dollars),21176699.65,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1985,GDP real rates of growth (percent),4.2175,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,1995,GDP real rates of growth (percent),2.6861,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2005,GDP real rates of growth (percent),3.4884,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2010,GDP real rates of growth (percent),2.6029,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2015,GDP real rates of growth (percent),2.7286,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2017,GDP real rates of growth (percent),2.4172,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
21,Northern America,2018,GDP real rates of growth (percent),2.8439,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1985,GDP in current prices (millions of US dollars),784249.2367,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1995,GDP in current prices (millions of US dollars),1967643.942,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2005,GDP in current prices (millions of US dollars),2860074.673,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2010,GDP in current prices (millions of US dollars),5345445.152,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2015,GDP in current prices (millions of US dollars),5494544.822,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2017,GDP in current prices (millions of US dollars),5771575.288,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2018,GDP in current prices (millions of US dollars),5565516.364,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1985,GDP per capita (US dollars),1955.1437,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1995,GDP per capita (US dollars),4082.6747,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2005,GDP per capita (US dollars),5140.9676,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2010,GDP per capita (US dollars),9057.8979,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2015,GDP per capita (US dollars),8823.509,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2017,GDP per capita (US dollars),9089.0556,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2018,GDP per capita (US dollars),8682.8574,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1985,GDP in constant 2010 prices (millions of US dollars),2425119.152,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1995,GDP in constant 2010 prices (millions of US dollars),3136261.845,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2005,GDP in constant 2010 prices (millions of US dollars),4118663.221,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2010,GDP in constant 2010 prices (millions of US dollars),4932225.236,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2015,GDP in constant 2010 prices (millions of US dollars),5494544.822,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2017,GDP in constant 2010 prices (millions of US dollars),5475500.332,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2018,GDP in constant 2010 prices (millions of US dollars),5502084.968,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1985,GDP real rates of growth (percent),2.794,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,1995,GDP real rates of growth (percent),1.1016,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2005,GDP real rates of growth (percent),4.4815,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2010,GDP real rates of growth (percent),5.8709,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2015,GDP real rates of growth (percent),0.1069,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2017,GDP real rates of growth (percent),0.8498,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
419,Latin America & the Caribbean,2018,GDP real rates of growth (percent),0.4855,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1985,GDP in current prices (millions of US dollars),69866.0713,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1995,GDP in current prices (millions of US dollars),120339.1627,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2005,GDP in current prices (millions of US dollars),222633.4507,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2010,GDP in current prices (millions of US dollars),290517.9359,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2015,GDP in current prices (millions of US dollars),344059.0997,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2017,GDP in current prices (millions of US dollars),361871.5005,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2018,GDP in current prices (millions of US dollars),371468.4724,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1985,GDP per capita (US dollars),2256.5991,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1995,GDP per capita (US dollars),3415.4701,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2005,GDP per capita (US dollars),5740.8257,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2010,GDP per capita (US dollars),7219.1313,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2015,GDP per capita (US dollars),8257.0583,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2017,GDP per capita (US dollars),8605.6781,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2018,GDP per capita (US dollars),8800.313,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1985,GDP in constant 2010 prices (millions of US dollars),167403.1448,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1995,GDP in constant 2010 prices (millions of US dollars),200445.9636,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2005,GDP in constant 2010 prices (millions of US dollars),288258.765,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2010,GDP in constant 2010 prices (millions of US dollars),316529.2984,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2015,GDP in constant 2010 prices (millions of US dollars),344059.0997,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2017,GDP in constant 2010 prices (millions of US dollars),349363.9333,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2018,GDP in constant 2010 prices (millions of US dollars),352687.2512,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1985,GDP real rates of growth (percent),0.8215,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,1995,GDP real rates of growth (percent),4.0167,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2005,GDP real rates of growth (percent),3.511,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2010,GDP real rates of growth (percent),1.7011,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2015,GDP real rates of growth (percent),2.5275,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2017,GDP real rates of growth (percent),0.6282,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
29,Caribbean,2018,GDP real rates of growth (percent),0.9512,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1985,GDP in current prices (millions of US dollars),255436.7307,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1995,GDP in current prices (millions of US dollars),412217.5588,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2005,GDP in current prices (millions of US dollars),972211.6683,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2010,GDP in current prices (millions of US dollars),1210270.728,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2015,GDP in current prices (millions of US dollars),1402100.776,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2017,GDP in current prices (millions of US dollars),1418016.004,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2018,GDP in current prices (millions of US dollars),1492058.729,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1985,GDP per capita (US dollars),2497.0186,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1995,GDP per capita (US dollars),3309.5559,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2005,GDP per capita (US dollars),6661.2403,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2010,GDP per capita (US dollars),7679.8058,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2015,GDP per capita (US dollars),8298.9493,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2017,GDP per capita (US dollars),8181.1713,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2018,GDP per capita (US dollars),8503.1261,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1985,GDP in constant 2010 prices (millions of US dollars),639761.1109,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1995,GDP in constant 2010 prices (millions of US dollars),781342.7674,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2005,GDP in constant 2010 prices (millions of US dollars),1091437.917,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2010,GDP in constant 2010 prices (millions of US dollars),1198377.369,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2015,GDP in constant 2010 prices (millions of US dollars),1402100.776,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2017,GDP in constant 2010 prices (millions of US dollars),1479236.209,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2018,GDP in constant 2010 prices (millions of US dollars),1510650.723,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1985,GDP real rates of growth (percent),2.5775,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,1995,GDP real rates of growth (percent),-4.9958,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2005,GDP real rates of growth (percent),2.5951,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2010,GDP real rates of growth (percent),4.9343,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2015,GDP real rates of growth (percent),3.4384,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2017,GDP real rates of growth (percent),2.3499,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
13,Central America,2018,GDP real rates of growth (percent),2.1237,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1985,GDP in current prices (millions of US dollars),458946.4347,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1995,GDP in current prices (millions of US dollars),1435087.22,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2005,GDP in current prices (millions of US dollars),1665229.554,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2010,GDP in current prices (millions of US dollars),3844656.488,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2015,GDP in current prices (millions of US dollars),3748384.946,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2017,GDP in current prices (millions of US dollars),3991687.783,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2018,GDP in current prices (millions of US dollars),3701989.163,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1985,GDP per capita (US dollars),1713.359,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1995,GDP per capita (US dollars),4454.5457,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2005,GDP per capita (US dollars),4481.2572,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2010,GDP per capita (US dollars),9800.1019,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2015,GDP per capita (US dollars),9095.8394,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2017,GDP per capita (US dollars),9512.4969,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2018,GDP per capita (US dollars),8745.6502,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1985,GDP in constant 2010 prices (millions of US dollars),1617954.896,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1995,GDP in constant 2010 prices (millions of US dollars),2154473.114,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2005,GDP in constant 2010 prices (millions of US dollars),2738966.539,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2010,GDP in constant 2010 prices (millions of US dollars),3417318.569,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2015,GDP in constant 2010 prices (millions of US dollars),3748384.946,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2017,GDP in constant 2010 prices (millions of US dollars),3646900.189,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2018,GDP in constant 2010 prices (millions of US dollars),3638746.994,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1985,GDP real rates of growth (percent),3.0887,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,1995,GDP real rates of growth (percent),3.2354,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2005,GDP real rates of growth (percent),5.3574,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2010,GDP real rates of growth (percent),6.6095,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2015,GDP real rates of growth (percent),-1.2962,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2017,GDP real rates of growth (percent),0.2748,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
5,South America,2018,GDP real rates of growth (percent),-0.2236,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1985,GDP in current prices (millions of US dollars),2895273.058,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1995,GDP in current prices (millions of US dollars),9223410.866,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2005,GDP in current prices (millions of US dollars),12390608.47,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2010,GDP in current prices (millions of US dollars),20957642.94,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2015,GDP in current prices (millions of US dollars),26659276.55,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2017,GDP in current prices (millions of US dollars),29581855.73,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2018,GDP in current prices (millions of US dollars),31839879.55,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1985,GDP per capita (US dollars),1012.9937,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1995,GDP per capita (US dollars),2640.663,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2005,GDP per capita (US dollars),3115.1156,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2010,GDP per capita (US dollars),4979.0256,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2015,GDP per capita (US dollars),6013.7767,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2017,GDP per capita (US dollars),6546.7067,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2018,GDP per capita (US dollars),6982.1088,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1985,GDP in constant 2010 prices (millions of US dollars),5885860.56,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,1995,GDP in constant 2010 prices (millions of US dollars),9968287.428,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2005,GDP in constant 2010 prices (millions of US dollars),15612925.06,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2010,GDP in constant 2010 prices (millions of US dollars),20702029.27,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2015,GDP in constant 2010 prices (millions of US dollars),26659276.55,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2017,GDP in constant 2010 prices (millions of US dollars),29371092.3,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
142,Asia,2018,GDP in constant 2010 prices (millions of US dollars),30705849.93,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
